B2_Blue	B3_Green	B4_Red	B8_NIR	B11_SWIR1	B12_SWIR2	NDVI	NDWI	EVI	SAVI	Elevation	Slope	Aspect	Annual_Rainfall	LST_Celsius
853.0	1190.0	1637.0	2660.125	2633.25	2034.1666666666667	0.23809524	-0.38183826	0.4203039950703502	0.3571013059538698	1065	3	292	366.9385452270508	30.31666666666672
536.75	882.0	1165.0	3825.6666666666665	2488.0	1754.0	0.5331285	-0.62529206	0.9794766389545052	0.7996126490132569	1022	1	0	327.232238650322	27.182000000000016
664.4444444444445	982.375	1370.3333333333333	3217.6666666666665	2425.5	1666.5	0.40264457	-0.532207	0.7152075160024778	0.6039010569903018	1028	3	52	328.0004698038101	27.29875000000004
610.4166666666666	922.7777777777778	1182.75	3638.0	2418.6666666666665	1551.6666666666667	0.5093087	-0.5953419	0.9968736677561462	0.7638838475499092	1034	4	320	332.0851014852524	29.3366666666667
735.1818181818181	1133.5	1422.25	2827.0	2321.5	1808.5	0.33058774	-0.42759752	0.6005631646041912	0.4958232837225719	1029	0	0	343.0707298517227	28.03333333333336
911.6666666666666	1322.5	1619.8	3714.0	2859.5	2264.6666666666665	0.39262813	-0.47483373	0.7937025302063277	0.5888870142286711	1012	1	52	343.0707298517227	27.50600000000003
605.7777777777778	994.0	1243.25	3469.0	2542.714285714286	1805.3333333333333	0.47233275	-0.5545597	0.871316908943811	0.7084239562887911	1028	1	52	332.37405467033386	27.82000000000005
546.5	870.0	857.0	3866.75	2074.5	1308.0	0.6371527	-0.6326595	1.532147220525351	0.9556278774408636	1025	1	90	339.46729749441147	27.170000000000016
783.1666666666666	1195.3333333333333	1558.0	3111.5	2948.5	2164.5	0.33269086	-0.44491312	0.5896306979921813	0.498982869379015	1031	1	90	359.7945595383644	28.730000000000015
860.7272727272727	1316.0	1699.0	3425.6	3036.0	2342.333333333333	0.33692387	-0.44491312	0.602430198714484	0.5053364812393905	1025	1	308	346.23540914058685	30.410000000000025
690.625	1003.4444444444443	1481.428571428571	3023.5	2521.5	1878.0	0.34230763	-0.50163484	0.5725469707839007	0.5134044644555774	1037	1	0	346.23540914058685	28.81400000000002
493.09090909090907	803.8181818181819	1126.0	3181.0	2225.0	1560.0	0.47713026	-0.59655964	0.8233412978233632	0.7156123041207196	1024	3	128	379.1393394470215	28.08000000000004
603.1538461538462	927.8484848484848	1149.172077922078	2645.5	1793.2	1369.0	0.39432338	-0.480684	0.7454982647960195	0.5914071449286645	1019	2	90	392.3303805589676	29.12200000000001
479.3939393939394	801.6857142857143	1120.7	3364.25	2160.833333333333	1681.1666666666667	0.5002397	-0.61512333	0.8637017132609914	0.7502758920509649	1022	3	292	392.3303805589676	28.390000000000043
605.1538461538462	925.4545454545456	1239.7333333333331	2989.8888888888887	2259.7	1729.3333333333333	0.4137853	-0.52726775	0.7427703222397191	0.6206046055932188	1016	3	232	392.7727252244949	27.87333333333333
608.3396226415094	860.421052631579	1184.09375	2911.0	2166.4444444444443	1615.625	0.42170128	-0.5437152	0.7915756307290478	0.6324746869730427	1016	4	118	400.4942150115967	28.466000000000008
541.2439024390244	799.0909090909091	1117.5833333333333	2789.2	1964.5	1514.0	0.42787546	-0.554612	0.7687190357148838	0.6417310407486873	1018	1	309	357.884051322937	29.390000000000043
470.7931034482759	732.1818181818181	990.3333333333334	3291.428571428572	1886.525	1248.3333333333337	0.5374178	-0.6360573	1.0086364460152306	0.8060326374023519	1022	1	270	357.884051322937	29.04666666666668
535.4166666666666	791.25	1056.4444444444443	2718.875	2069.65	1500.0	0.44034168	-0.5491614	0.8241413974496682	0.6604250732916697	1016	1	309	327.15853536129	28.678
