Label,B2_Blue,B3_Green,B4_Red,B8_NIR,B11_SWIR1,B12_SWIR2,NDVI,NDWI,EVI,SAVI,Elevation,Slope,Aspect,Annual_Rainfall,LST_Celsius,Longitude,Latitude
1,481.0,735.9,869.5,3011.25,1875.857142857143,1359.25,0.55189073,-0.6072215,1.1585167955860876,0.8277294685990337,1034,1,0,347.9624654054642,27.620000000000005,32.46210501187771,37.78138913526305
1,614.8333333333334,835.6666666666666,1055.65,2287.0,2472.75,1835.3333333333333,0.3683754,-0.46477368,0.7675501477316642,0.5524804450892122,1020,1,52,347.9624654054642,27.83333333333337,32.47477125738379,37.77303480312073
1,511.75,777.0,907.0,3001.25,1927.5,1331.1666666666665,0.5358536,-0.58869845,1.1366658525333115,0.803677646306364,1018,3,232,347.9624654054642,27.964666666666687,32.4823171057704,37.76090754678512
1,362.5,559.6153846153846,514.25,3116.0,1990.0,1124.0,0.7166862,-0.6954984,1.8670613562970937,1.074881222887833,1020,2,328,347.9624654054642,28.335000000000036,32.47369327904285,37.757943106347525
1,675.1333333333333,1124.75,1369.7,2807.5,2441.0,1907.0,0.34420186,-0.42793566,0.6027803863697343,0.5162409938482897,1054,1,308,347.9624654054642,28.670000000000016,32.45806259309917,37.7555176550804
1,426.44444444444446,675.7777777777778,914.5,3447.5,1737.8,1307.1666666666665,0.58069694,-0.6722133,1.1037678296487814,0.8709455587392549,1024,5,301,347.9624654054642,26.4016666666667,32.47827468699186,37.79270790784295
1,557.75,1028.0,725.5,4613.25,2545.0,1362.25,0.72821355,-0.6355418,2.031588848535521,1.0922180081472117,1008,2,270,361.42550933361053,30.390000000000043,32.574214759335824,37.77734671648451
1,934.6666666666666,1280.5,1399.5,4434.75,2628.5,1632.25,0.5202468,-0.5519006,1.3031857799149886,0.7803033548995244,1008,1,270,361.42550933361053,29.805000000000007,32.57825717811436,37.786509532382524
1,772.75,1103.1666666666665,1220.5,3842.083333333333,2630.0,1793.6666666666665,0.5178351,-0.55384797,1.2203722525234502,0.776675938574979,1011,4,298,342.8532919883728,28.710000000000036,32.55831457880691,37.81049455046852
1,629.0,958.8,939.5,4294.333333333334,2620.0,1684.5,0.6409897,-0.6349607,1.6083128255936594,0.9613927275042986,1006,1,52,342.8532919883728,26.7766666666667,32.5814911131372,37.84148642777064
1,848.4444444444445,1197.6666666666667,1492.5,3535.0,2439.2,1878.0,0.40626553,-0.49387237,0.8333106674645052,0.6093377088305489,1005,0,0,342.8532919883728,26.930000000000007,32.59038443444998,37.83933047108875
1,610.0,895.9345238095239,1008.0,3617.5,2698.5,1752.5,0.5641552,-0.6029921,1.2813021702838063,0.8461413748378729,1004,0,0,341.9920109510422,27.97142857142859,32.605476131223185,37.834749063139746
1,1249.5,1579.25,1858.7,3236.8,3009.0,2334.75,0.27045432,-0.3441721,0.6864757160647572,0.4056416797488227,1003,3,128,341.9920109510422,27.755000000000052,32.622184795507806,37.83313209562833
1,1164.2,1500.625,1646.8333333333333,3714.0,2998.0,2280.0,0.38560548,-0.42445526,1.0623736595059445,0.5783542651081821,1000,4,298,341.9920109510422,25.86666666666673,32.64859526486092,37.832323611872624
1,1376.0,1631.5714285714287,1959.25,3901.0,3347.25,2643.5,0.33134252,-0.4101942,0.9094847775175643,0.49697137738344066,1005,3,0,346.4288868904114,26.870000000000005,32.67608371255498,37.829898160605495
1,978.75,1307.3333333333335,1247.0,4312.5,2577.25,1707.75,0.5513985,-0.534743,1.7203064059036448,0.827023381294964,1002,4,62,341.9920109510422,26.510000000000048,32.647247791934745,37.80860808837186
1,895.75,1193.5555555555557,1221.9,4000.75,2647.0,1711.5,0.53207666,-0.5404369,1.5053277067838198,0.7980385399615175,1003,3,292,351.20870649814606,26.187777777777796,32.63835447062196,37.79378588618389
